# Team 0: Ctrl+Alt+Defeat, Team 1: Alan Keating
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
13,Flop,0,-66,66,RAISE,10,0,0,"['6h', '7h']","['As', 'Ad']","['9d', '3s', '8d']","['2h', '4d', '4s']","['8h', '6s', '7s']",10,10
13,Flop,1,-66,66,FOLD,-1,-1,-1,"['6h', '7h']","['As', 'Ad']","['9d', '3s', '8d']","['2h', '4d', '4s']","['8h', '6s', '7s']",10,10
14,Pre-Flop,0,-56,56,CALL,0,0,0,"['6h', '2d', '7s', '5s', 'Ad']","['9d', '9h', '3h', '6s', '8s']",[],[],[],1,1
14,Pre-Flop,1,-56,56,CHECK,-1,-1,-1,"['6h', '2d', '7s', '5s', 'Ad']","['9d', '9h', '3h', '6s', '8s']",[],[],[],2,2
14,Flop,1,-56,56,DISCARD,0,0,1,"['6h', '2d', '7s', '5s', 'Ad']","['9d', '9h', '3h', '6s', '8s']","['3d', '8d', 'As']",[],[],2,2
14,Flop,0,-56,56,DISCARD,0,1,4,"['6h', '2d', '7s', '5s', 'Ad']","['9d', '9h']","['3d', '8d', 'As']",[],"['3h', '6s', '8s']",2,2
14,Flop,1,-56,56,CHECK,-1,-1,-1,"['2d', 'Ad']","['9d', '9h']","['3d', '8d', 'As']","['6h', '7s', '5s']","['3h', '6s', '8s']",2,2
14,Flop,0,-56,56,RAISE,2,0,0,"['2d', 'Ad']","['9d', '9h']","['3d', '8d', 'As']","['6h', '7s', '5s']","['3h', '6s', '8s']",2,2
14,Flop,1,-56,56,FOLD,-1,-1,-1,"['2d', 'Ad']","['9d', '9h']","['3d', '8d', 'As']","['6h', '7s', '5s']","['3h', '6s', '8s']",2,2
15,Pre-Flop,1,-54,54,CALL,-1,-1,-1,"['9d', '7h', '2h', '4d', '2d']","['3d', '7d', '4s', '5h', 'Ad']",[],[],[],1,1
15,Pre-Flop,0,-54,54,CHECK,0,0,0,"['9d', '7h', '2h', '4d', '2d']","['3d', '7d', '4s', '5h', 'Ad']",[],[],[],2,2
15,Flop,0,-54,54,DISCARD,0,0,1,"['9d', '7h', '2h', '4d', '2d']","['3d', '7d', '4s', '5h', 'Ad']","['8d', '3s', '6d']",[],[],2,2
15,Flop,1,-54,54,DISCARD,0,1,3,"['9d', '7h']","['3d', '7d', '4s', '5h', 'Ad']","['8d', '3s', '6d']","['2h', '4d', '2d']",[],2,2
15,Flop,0,-54,54,RAISE,2,0,0,"['9d', '7h']","['7d', '5h']","['8d', '3s', '6d']","['2h', '4d', '2d']","['3d', '4s', 'Ad']",2,2
15,Flop,1,-54,54,CALL,-1,-1,-1,"['9d', '7h']","['7d', '5h']","['8d', '3s', '6d']","['2h', '4d', '2d']","['3d', '4s', 'Ad']",2,2
15,Turn,0,-54,54,RAISE,5,0,0,"['9d', '7h']","['7d', '5h']","['8d', '3s', '6d', '4h']","['2h', '4d', '2d']","['3d', '4s', 'Ad']",4,4
15,Turn,1,-54,54,CALL,-1,-1,-1,"['9d', '7h']","['7d', '5h']","['8d', '3s', '6d', '4h']","['2h', '4d', '2d']","['3d', '4s', 'Ad']",4,4
