# Team 0: never fold 67, Team 1: JumpStreet
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,action_keep_1,action_keep_2,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
14,Flop,0,152,-152,DISCARD,1,0,2,"['9h', 'Ad', '2h', '4s', '6s']","['Ah', '4d']","['3h', '4h', 'As']",[],"['9d', '6d', '8s']",16,16
14,Flop,1,152,-152,CHECK,0,0,0,"['9h', '2h']","['Ah', '4d']","['3h', '4h', 'As']","['Ad', '4s', '6s']","['9d', '6d', '8s']",16,16
14,Flop,0,152,-152,RAISE,16,0,1,"['9h', '2h']","['Ah', '4d']","['3h', '4h', 'As']","['Ad', '4s', '6s']","['9d', '6d', '8s']",16,16
14,Flop,1,152,-152,CALL,0,0,0,"['9h', '2h']","['Ah', '4d']","['3h', '4h', 'As']","['Ad', '4s', '6s']","['9d', '6d', '8s']",16,16
14,Turn,1,152,-152,RAISE,35,0,0,"['9h', '2h']","['Ah', '4d']","['3h', '4h', 'As', '5d']","['Ad', '4s', '6s']","['9d', '6d', '8s']",32,32
14,Turn,0,152,-152,CALL,1,0,1,"['9h', '2h']","['Ah', '4d']","['3h', '4h', 'As', '5d']","['Ad', '4s', '6s']","['9d', '6d', '8s']",32,32
14,River,1,152,-152,RAISE,33,0,0,"['9h', '2h']","['Ah', '4d']","['3h', '4h', 'As', '5d', '3d']","['Ad', '4s', '6s']","['9d', '6d', '8s']",67,67
14,River,0,152,-152,CALL,1,0,1,"['9h', '2h']","['Ah', '4d']","['3h', '4h', 'As', '5d', '3d']","['Ad', '4s', '6s']","['9d', '6d', '8s']",67,67
15,Pre-Flop,1,252,-252,RAISE,10,0,0,"['8d', '7d', '7s', '6d', '7h']","['Ad', '8h', '5d', '6h', '4d']",[],[],[],1,1
15,Pre-Flop,0,252,-252,FOLD,1,0,1,"['8d', '7d', '7s', '6d', '7h']","['Ad', '8h', '5d', '6h', '4d']",[],[],[],2,2
16,Pre-Flop,0,250,-250,CALL,1,0,1,"['7s', '2d', '8h', '5d', '8s']","['As', '3s', '3d', '6s', 'Ah']",[],[],[],1,1
16,Pre-Flop,1,250,-250,RAISE,10,0,0,"['7s', '2d', '8h', '5d', '8s']","['As', '3s', '3d', '6s', 'Ah']",[],[],[],2,2
16,Pre-Flop,0,250,-250,CALL,1,0,1,"['7s', '2d', '8h', '5d', '8s']","['As', '3s', '3d', '6s', 'Ah']",[],[],[],2,2
16,Flop,1,250,-250,DISCARD,0,0,4,"['7s', '2d', '8h', '5d', '8s']","['As', '3s', '3d', '6s', 'Ah']","['2h', 'Ad', '9h']",[],[],12,12
16,Flop,0,250,-250,DISCARD,1,2,4,"['7s', '2d', '8h', '5d', '8s']","['As', 'Ah']","['2h', 'Ad', '9h']",[],"['3s', '3d', '6s']",12,12
16,Flop,1,250,-250,RAISE,14,0,0,"['8h', '8s']","['As', 'Ah']","['2h', 'Ad', '9h']","['7s', '2d', '5d']","['3s', '3d', '6s']",12,12
16,Flop,0,250,-250,CALL,1,0,1,"['8h', '8s']","['As', 'Ah']","['2h', 'Ad', '9h']","['7s', '2d', '5d']","['3s', '3d', '6s']",12,12
16,Turn,1,250,-250,RAISE,30,0,0,"['8h', '8s']","['As', 'Ah']","['2h', 'Ad', '9h', '4h']","['7s', '2d', '5d']","['3s', '3d', '6s']",26,26
16,Turn,0,250,-250,CALL,1,0,1,"['8h', '8s']","['As', 'Ah']","['2h', 'Ad', '9h', '4h']","['7s', '2d', '5d']","['3s', '3d', '6s']",26,26
16,River,1,250,-250,RAISE,44,0,0,"['8h', '8s']","['As', 'Ah']","['2h', 'Ad', '9h', '4h', '2s']","['7s', '2d', '5d']","['3s', '3d', '6s']",56,56
16,River,0,250,-250,FOLD,1,0,1,"['8h', '8s']","['As', 'Ah']","['2h', 'Ad', '9h', '4h', '2s']","['7s', '2d', '5d']","['3s', '3d', '6s']",56,56
17,Pre-Flop,1,194,-194,RAISE,8,0,0,"['2h', '8h', '7h', '6s', 'Ad']","['7s', '8s', '5d', '5h', '5s']",[],[],[],1,1
17,Pre-Flop,0,194,-194,CALL,1,0,1,"['2h', '8h', '7h', '6s', 'Ad']","['7s', '8s', '5d', '5h', '5s']",[],[],[],2,2
17,Flop,0,194,-194,DISCARD,1,2,3,"['2h', '8h', '7h', '6s', 'Ad']","['7s', '8s', '5d', '5h', '5s']","['3d', '3s', '4h']",[],[],10,10
17,Flop,1,194,-194,DISCARD,0,0,4,"['7h', '6s']","['7s', '8s', '5d', '5h', '5s']","['3d', '3s', '4h']","['2h', '8h', 'Ad']",[],10,10
17,Flop,0,194,-194,CHECK,1,0,1,"['7h', '6s']","['7s', '5s']","['3d', '3s', '4h']","['2h', '8h', 'Ad']","['8s', '5d', '5h']",10,10
17,Flop,1,194,-194,RAISE,7,0,0,"['7h', '6s']","['7s', '5s']","['3d', '3s', '4h']","['2h', '8h', 'Ad']","['8s', '5d', '5h']",10,10
17,Flop,0,194,-194,CALL,1,0,1,"['7h', '6s']","['7s', '5s']","['3d', '3s', '4h']","['2h', '8h', 'Ad']","['8s', '5d', '5h']",10,10
17,Turn,0,194,-194,CHECK,1,0,1,"['7h', '6s']","['7s', '5s']","['3d', '3s', '4h', 'Ah']","['2h', '8h', 'Ad']","['8s', '5d', '5h']",17,17
17,Turn,1,194,-194,RAISE,16,0,0,"['7h', '6s']","['7s', '5s']","['3d', '3s', '4h', 'Ah']","['2h', '8h', 'Ad']","['8s', '5d', '5h']",17,17
17,Turn,0,194,-194,FOLD,1,0,1,"['7h', '6s']","['7s', '5s']","['3d', '3s', '4h', 'Ah']","['2h', '8h', 'Ad']","['8s', '5d', '5h']",17,17
18,Pre-Flop,0,177,-177,RAISE,4,0,1,"['Ad', '5h', '7s', '7d', '8s']","['6s', 'As', '3d', '2d', '4s']",[],[],[],1,1
18,Pre-Flop,1,177,-177,CALL,0,0,0,"['Ad', '5h', '7s', '7d', '8s']","['6s', 'As', '3d', '2d', '4s']",[],[],[],2,2
18,Flop,1,177,-177,DISCARD,0,0,4,"['Ad', '5h', '7s', '7d', '8s']","['6s', 'As', '3d', '2d', '4s']","['4h', '2h', '6h']",[],[],6,6
18,Flop,0,177,-177,DISCARD,1,1,2,"['Ad', '5h', '7s', '7d', '8s']","['6s', '4s']","['4h', '2h', '6h']",[],"['As', '3d', '2d']",6,6
18,Flop,1,177,-177,CHECK,0,0,0,"['5h', '7s']","['6s', '4s']","['4h', '2h', '6h']","['Ad', '7d', '8s']","['As', '3d', '2d']",6,6
18,Flop,0,177,-177,RAISE,6,0,1,"['5h', '7s']","['6s', '4s']","['4h', '2h', '6h']","['Ad', '7d', '8s']","['As', '3d', '2d']",6,6
18,Flop,1,177,-177,FOLD,0,0,0,"['5h', '7s']","['6s', '4s']","['4h', '2h', '6h']","['Ad', '7d', '8s']","['As', '3d', '2d']",6,6
19,Pre-Flop,1,183,-183,CALL,0,0,0,"['4h', 'Ah', '2h', '9d', '8s']","['7s', '5s', '4s', '5h', 'Ad']",[],[],[],1,1
19,Pre-Flop,0,183,-183,RAISE,6,0,1,"['4h', 'Ah', '2h', '9d', '8s']","['7s', '5s', '4s', '5h', 'Ad']",[],[],[],2,2
19,Pre-Flop,1,183,-183,FOLD,0,0,0,"['4h', 'Ah', '2h', '9d', '8s']","['7s', '5s', '4s', '5h', 'Ad']",[],[],[],2,2
20,Pre-Flop,0,185,-185,RAISE,6,0,1,"['9d', '4h', 'Ah', '7s', '7d']","['6d', '3h', '2s', '9s', '5h']",[],[],[],1,1
